group group.name disease flag n.target n.disease n.overlap s z
DB01001 Salbutamol kidney.neoplasms False 2 20 0 NA -0.034021
DB01001 Salbutamol arthritis False 2 76 0 NA 0.690537
DB01001 Salbutamol leukemia False 2 117 0 NA 1.234097
DB01001 Salbutamol hyperinsulinism False 2 26 0 NA -0.326501
DB01001 Salbutamol diabetes.mellitus.type.2 False 2 72 0 0.0 -2.998916
DB01001 Salbutamol arteriosclerosis False 2 38 0 NA 0.097130
DB01001 Salbutamol gastroenteritis False 2 122 0 NA 0.899684
DB01001 Salbutamol liver.cirrhosis False 2 24 0 NA 0.033103
DB01001 Salbutamol parkinson.disease False 2 30 0 0.0116659488328 0.010414
DB01001 Salbutamol lupus.erythematosus.systemic False 2 75 0 NA 0.581313
DB01001 Salbutamol anemia.hemolytic False 2 29 0 NA 0.003639
DB01001 Salbutamol lymphoma False 2 24 0 NA 0.271732
DB01001 Salbutamol colitis.ulcerative False 2 55 0 0.0462305108106 0.400020
DB01001 Salbutamol malabsorption.syndromes False 2 34 0 NA 0.064356
DB01001 Salbutamol colitis False 2 55 0 NA 0.350186
DB01001 Salbutamol anemia False 2 58 0 NA 0.666652
DB01001 Salbutamol sarcoma False 2 25 0 -0.00380394521492 0.243587
DB01001 Salbutamol multiple.sclerosis False 2 69 0 -0.0450618054957 0.518534
DB01001 Salbutamol coronary.disease False 2 37 0 NA -0.067948
DB01001 Salbutamol lymphoma.non.hodgkin False 2 22 0 NA 0.256288
DB01001 Salbutamol hematologic.diseases False 2 188 0 NA 1.471189
DB01001 Salbutamol skin.diseases False 2 278 0 NA 0.280490
DB01001 Salbutamol blood.coagulation.disorders False 2 40 0 NA 0.263865
DB01001 Salbutamol cardiovascular.diseases False 2 330 0 NA 0.382965
DB01001 Salbutamol amyotrophic.lateral.sclerosis False 2 21 0 NA 0.070105
DB01001 Salbutamol cardiomyopathy.dilated False 2 29 0 NA 0.160422
DB01001 Salbutamol lung.diseases False 2 71 0 NA -0.776825
DB01001 Salbutamol bacterial.infections False 2 26 0 NA -0.054212
DB01001 Salbutamol diabetes.mellitus.type.1 False 2 82 0 NA 0.579451
DB01001 Salbutamol arthritis.rheumatoid False 2 42 0 -0.0384281591868 0.398735
DB01001 Salbutamol liver.cirrhosis.biliary False 2 23 0 NA 0.052932
DB01001 Salbutamol coronary.artery.disease False 2 31 0 NA -0.174608
DB01001 Salbutamol leukemia.lymphoid False 2 66 0 NA 0.729567
DB01001 Salbutamol arterial.occlusive.diseases False 2 44 0 NA 0.221410
DB01001 Salbutamol heart.diseases False 2 167 0 NA -0.372914
DB01006 Letrozole bone.diseases.metabolic False 1 27 0 NA -0.179585
DB01006 Letrozole colorectal.neoplasms False 1 42 0 0.0 0.498303
DB01006 Letrozole eye.diseases False 1 231 0 NA -1.027150
DB01006 Letrozole collagen.diseases False 1 25 0 NA 2.460420
DB01006 Letrozole leukemia.myeloid.acute False 1 43 0 0.0 0.457774
DB01006 Letrozole kidney.diseases False 1 144 0 NA 0.570101
DB01006 Letrozole epilepsy False 1 25 0 -0.0544164010681 2.189888
DB01006 Letrozole joint.diseases False 1 79 0 NA 0.498303
DB01006 Letrozole vascular.diseases False 1 181 0 NA 0.843419
DB01006 Letrozole neuroendocrine.tumors False 1 24 0 NA 0.129354
DB01006 Letrozole parkinsonian.disorders False 1 31 0 NA 0.105263
DB01006 Letrozole hypopigmentation False 1 22 0 NA 0.027746
DB01006 Letrozole intestinal.neoplasms False 1 42 0 NA 0.465231
DB01006 Letrozole thyroid.diseases False 1 30 0 NA 0.038273
DB01006 Letrozole diabetes.mellitus False 1 162 0 NA 0.661191
DB01006 Letrozole dementia False 1 42 0 NA 0.278596
DB01006 Letrozole mycobacterium.infections False 1 22 0 NA -0.037179
DB01006 Letrozole arrhythmias.cardiac False 1 30 0 NA -0.257732
DB01006 Letrozole prostatic.neoplasms False 1 61 0 -0.0433958566629 0.302880
DB01006 Letrozole head.and.neck.neoplasms False 1 35 0 NA 0.311648
DB01006 Letrozole inflammatory.bowel.diseases False 1 119 0 -0.11820247222 0.582178
DB01006 Letrozole gastrointestinal.neoplasms False 1 72 0 NA 0.697371
DB01006 Letrozole asthma False 1 36 0 0.0549229046429 0.125641
DB01006 Letrozole alzheimer.disease False 1 29 0 -0.0467553191489 0.172276
DB01006 Letrozole metabolism.inborn.errors False 1 289 0 NA -0.906712
DB01006 Letrozole macular.degeneration False 1 44 0 NA -0.112964
DB01006 Letrozole breast.neoplasms True 1 40 0 -0.0014105435438 0.368842
DB01006 Letrozole hypersensitivity False 1 45 0 NA 0.241121
DB01006 Letrozole adenocarcinoma False 1 32 0 NA 0.342253
DB01006 Letrozole bone.diseases False 1 144 0 NA 0.711428
DB01006 Letrozole insulin.resistance False 1 26 0 NA 2.339129
DB01006 Letrozole motor.neuron.disease False 1 31 0 NA 0.284063
DB01006 Letrozole crohn.disease False 1 71 0 NA 0.405309
DB01006 Letrozole endocrine.system.diseases False 1 291 0 NA -0.785519
DB01006 Letrozole keratosis False 1 21 0 NA -2.542106
DB01006 Letrozole psoriasis False 1 54 0 -0.0616123266431 0.352061
DB01006 Letrozole varicose.veins False 1 20 0 NA -0.266108
DB01006 Letrozole spinal.cord.diseases False 1 59 0 NA 0.444641
DB01006 Letrozole neoplasms False 1 482 0 NA 2.023288
DB01006 Letrozole rheumatic.diseases False 1 59 0 NA 0.387101
DB01006 Letrozole pancreatic.diseases False 1 24 0 NA 0.035932
DB01006 Letrozole myocardial.ischemia False 1 43 0 NA 0.122173
DB01006 Letrozole autoimmune.diseases False 1 243 0 NA 0.963856
DB01006 Letrozole kidney.neoplasms False 1 20 0 NA 0.071071
DB01006 Letrozole arthritis False 1 76 0 NA 0.484549
DB01006 Letrozole leukemia False 1 117 0 NA 0.840926
DB01006 Letrozole hyperinsulinism False 1 26 0 NA 2.475411
DB01006 Letrozole diabetes.mellitus.type.2 False 1 72 0 -0.102934361271 0.361538
DB01006 Letrozole arteriosclerosis False 1 38 0 NA 0.086462
DB01006 Letrozole gastroenteritis False 1 122 0 NA 0.531730
DB01006 Letrozole liver.cirrhosis False 1 24 0 NA 2.742890
DB01006 Letrozole parkinson.disease False 1 30 0 0.0558738909467 0.084043
DB01006 Letrozole lupus.erythematosus.systemic False 1 75 0 NA 0.356034
DB01006 Letrozole anemia.hemolytic False 1 29 0 NA -0.005590
DB01006 Letrozole lymphoma False 1 24 0 NA 0.192768
DB01006 Letrozole colitis.ulcerative False 1 55 0 0.0570895425963 0.261503
DB01006 Letrozole malabsorption.syndromes False 1 34 0 NA 0.067980
DB01006 Letrozole colitis False 1 55 0 NA 0.283079
DB01006 Letrozole anemia False 1 58 0 NA -1.816395
DB01006 Letrozole sarcoma False 1 25 0 0.0518576104746 0.186220
DB01006 Letrozole multiple.sclerosis False 1 69 0 0.0525363941769 0.381318
DB01006 Letrozole coronary.disease False 1 37 0 NA 0.063945
DB01006 Letrozole lymphoma.non.hodgkin False 1 22 0 NA 0.261488
DB01006 Letrozole hematologic.diseases False 1 188 0 NA -0.918729
DB01006 Letrozole skin.diseases False 1 278 1 NA -2.637305
DB01006 Letrozole blood.coagulation.disorders False 1 40 0 NA 0.186938
DB01006 Letrozole cardiovascular.diseases False 1 330 0 NA 1.123233
DB01006 Letrozole amyotrophic.lateral.sclerosis False 1 21 0 NA 0.127134
DB01006 Letrozole cardiomyopathy.dilated False 1 29 0 NA 0.130189
DB01006 Letrozole lung.diseases False 1 71 0 NA 0.519662
DB01006 Letrozole bacterial.infections False 1 26 0 NA 0.029952
DB01006 Letrozole diabetes.mellitus.type.1 False 1 82 0 NA 0.401699
DB01006 Letrozole arthritis.rheumatoid False 1 42 0 0.0646446722371 0.334691
DB01006 Letrozole liver.cirrhosis.biliary False 1 23 0 NA 3.081023
DB01006 Letrozole coronary.artery.disease False 1 31 0 NA -0.048954
DB01006 Letrozole leukemia.lymphoid False 1 66 0 NA 0.515551
DB01006 Letrozole arterial.occlusive.diseases False 1 44 0 NA 0.170614
DB01006 Letrozole heart.diseases False 1 167 0 NA 0.707469
DB00268 Ropinirole bone.diseases.metabolic False 14 27 0 NA 3.370618
DB00268 Ropinirole colorectal.neoplasms False 14 42 0 NA -0.087006
DB00268 Ropinirole eye.diseases False 14 231 0 NA 0.363117
DB00268 Ropinirole collagen.diseases False 14 25 0 NA 0.506047
DB00268 Ropinirole leukemia.myeloid.acute False 14 43 0 NA -0.681265
DB00268 Ropinirole kidney.diseases False 14 144 0 NA 2.463055
DB00268 Ropinirole epilepsy False 14 25 0 NA -2.260472
DB00268 Ropinirole joint.diseases False 14 79 0 NA 1.241343
DB00268 Ropinirole vascular.diseases False 14 181 0 NA -1.291142
DB00268 Ropinirole neuroendocrine.tumors False 14 24 0 NA 0.074118
DB00268 Ropinirole parkinsonian.disorders True 14 31 0 NA 0.797138
DB00268 Ropinirole hypopigmentation False 14 22 0 NA 0.696091
DB00268 Ropinirole intestinal.neoplasms False 14 42 0 NA -0.089783
DB00268 Ropinirole thyroid.diseases False 14 30 0 NA -1.362872
DB00268 Ropinirole diabetes.mellitus False 14 162 0 NA 1.491150
DB00268 Ropinirole dementia False 14 42 0 NA 1.000767
DB00268 Ropinirole mycobacterium.infections False 14 22 0 NA 0.281236
DB00268 Ropinirole arrhythmias.cardiac False 14 30 0 NA -1.035891
DB00268 Ropinirole prostatic.neoplasms False 14 61 0 NA 2.223398
DB00268 Ropinirole head.and.neck.neoplasms False 14 35 0 NA 2.000283
DB00268 Ropinirole inflammatory.bowel.diseases False 14 119 0 NA -0.514999
DB00268 Ropinirole gastrointestinal.neoplasms False 14 72 0 NA 0.103986
DB00268 Ropinirole asthma False 14 36 0 NA 1.596135
DB00268 Ropinirole alzheimer.disease False 14 29 0 NA 0.149929
DB00268 Ropinirole metabolism.inborn.errors False 14 289 0 NA 1.703745
DB00268 Ropinirole macular.degeneration False 14 44 0 NA 1.535681
DB00268 Ropinirole breast.neoplasms False 14 40 0 NA -0.489178
DB00268 Ropinirole hypersensitivity False 14 45 0 NA 1.972587
DB00268 Ropinirole adenocarcinoma False 14 32 0 NA 0.292762
DB00268 Ropinirole bone.diseases False 14 144 0 NA -1.143291
DB00268 Ropinirole insulin.resistance False 14 26 0 NA -0.073729
DB00268 Ropinirole motor.neuron.disease False 14 31 0 NA 1.202915
DB00268 Ropinirole crohn.disease False 14 71 0 NA -0.085166
DB00268 Ropinirole endocrine.system.diseases False 14 291 0 NA 0.492166
DB00268 Ropinirole keratosis False 14 21 0 NA 0.376821
DB00268 Ropinirole psoriasis False 14 54 0 NA 0.028972
DB00268 Ropinirole varicose.veins False 14 20 0 NA -3.450764
DB00268 Ropinirole spinal.cord.diseases False 14 59 0 NA -0.581131
DB00268 Ropinirole neoplasms False 14 482 0 NA 2.449545
DB00268 Ropinirole rheumatic.diseases False 14 59 0 NA 2.020267
DB00268 Ropinirole pancreatic.diseases False 14 24 0 NA 0.365540
DB00268 Ropinirole myocardial.ischemia False 14 43 0 NA 0.385382
DB00268 Ropinirole autoimmune.diseases False 14 243 0 NA 1.823814
DB00268 Ropinirole kidney.neoplasms False 14 20 0 NA 0.680916
DB00268 Ropinirole arthritis False 14 76 0 NA 1.231020
DB00268 Ropinirole leukemia False 14 117 0 NA 0.745811
DB00268 Ropinirole hyperinsulinism False 14 26 0 NA -0.090403
DB00268 Ropinirole diabetes.mellitus.type.2 False 14 72 0 NA 1.298100
DB00268 Ropinirole arteriosclerosis False 14 38 0 NA 1.043567
DB00268 Ropinirole gastroenteritis False 14 122 0 NA -0.471690
DB00268 Ropinirole liver.cirrhosis False 14 24 0 NA -0.120976
DB00268 Ropinirole parkinson.disease True 14 30 0 NA 0.837841
DB00268 Ropinirole lupus.erythematosus.systemic False 14 75 0 NA 2.019569
DB00268 Ropinirole anemia.hemolytic False 14 29 0 NA 0.160771
DB00268 Ropinirole lymphoma False 14 24 0 NA 1.531082
DB00268 Ropinirole colitis.ulcerative False 14 55 0 NA -1.229241
DB00268 Ropinirole malabsorption.syndromes False 14 34 0 NA 0.395505
DB00268 Ropinirole colitis False 14 55 0 NA -1.266485
DB00268 Ropinirole anemia False 14 58 0 NA 0.729626
DB00268 Ropinirole sarcoma False 14 25 0 NA 1.867075
DB00268 Ropinirole multiple.sclerosis False 14 69 0 NA 0.428871
DB00268 Ropinirole coronary.disease False 14 37 0 NA 2.353623
DB00268 Ropinirole lymphoma.non.hodgkin False 14 22 0 NA 1.408833
DB00268 Ropinirole hematologic.diseases False 14 188 0 NA -0.276746
DB00268 Ropinirole skin.diseases False 14 278 0 NA 1.571034
DB00268 Ropinirole blood.coagulation.disorders False 14 40 0 NA 1.022705
DB00268 Ropinirole cardiovascular.diseases False 14 330 0 NA -2.257754
DB00268 Ropinirole amyotrophic.lateral.sclerosis False 14 21 0 NA 0.340752
DB00268 Ropinirole cardiomyopathy.dilated False 14 29 0 NA 0.732233
DB00268 Ropinirole lung.diseases False 14 71 0 NA 0.166534
DB00268 Ropinirole bacterial.infections False 14 26 0 NA 0.277637
DB00268 Ropinirole diabetes.mellitus.type.1 False 14 82 0 NA 0.449645
DB00268 Ropinirole arthritis.rheumatoid False 14 42 0 NA 1.309355
DB00268 Ropinirole liver.cirrhosis.biliary False 14 23 0 NA -0.130579
DB00268 Ropinirole coronary.artery.disease False 14 31 0 NA 1.862774
DB00268 Ropinirole leukemia.lymphoid False 14 66 0 NA 1.404295
DB00268 Ropinirole arterial.occlusive.diseases False 14 44 0 NA 1.486422
DB00268 Ropinirole heart.diseases False 14 167 0 NA -1.662588
DB01005 Hydroxyurea bone.diseases.metabolic False 1 27 0 NA 1.722763
DB01005 Hydroxyurea colorectal.neoplasms False 1 42 0 NA 0.224559
DB01005 Hydroxyurea eye.diseases False 1 231 0 NA -1.476159
DB01005 Hydroxyurea collagen.diseases False 1 25 0 NA -0.441039
DB01005 Hydroxyurea leukemia.myeloid.acute False 1 43 0 NA 0.208095
DB01005 Hydroxyurea kidney.diseases False 1 144 0 NA 0.367221
DB01005 Hydroxyurea epilepsy False 1 25 0 NA -0.484449
DB01005 Hydroxyurea joint.diseases False 1 79 0 NA 0.262925
DB01005 Hydroxyurea vascular.diseases False 1 181 0 NA -1.308032
DB01005 Hydroxyurea neuroendocrine.tumors False 1 24 0 NA -0.150045
DB01005 Hydroxyurea parkinsonian.disorders False 1 31 0 NA -0.170716
DB01005 Hydroxyurea hypopigmentation False 1 22 0 NA -2.554836
DB01005 Hydroxyurea intestinal.neoplasms False 1 42 0 NA 0.253738
DB01005 Hydroxyurea thyroid.diseases False 1 30 0 NA -0.225161
DB01005 Hydroxyurea diabetes.mellitus False 1 162 0 NA 0.443194
DB01005 Hydroxyurea dementia False 1 42 0 NA 0.052778
DB01005 Hydroxyurea mycobacterium.infections False 1 22 0 NA -0.379379
DB01005 Hydroxyurea arrhythmias.cardiac False 1 30 0 NA -0.374992
DB01005 Hydroxyurea prostatic.neoplasms False 1 61 0 NA 0.102398
DB01005 Hydroxyurea head.and.neck.neoplasms True 1 35 0 NA -2.508144
DB01005 Hydroxyurea inflammatory.bowel.diseases False 1 119 0 NA 0.371759
DB01005 Hydroxyurea gastrointestinal.neoplasms False 1 72 0 NA 0.428093
DB01005 Hydroxyurea asthma False 1 36 0 NA -0.092300
DB01005 Hydroxyurea alzheimer.disease False 1 29 0 NA -0.151717
DB01005 Hydroxyurea metabolism.inborn.errors False 1 289 0 NA 0.581781
DB01005 Hydroxyurea macular.degeneration False 1 44 0 NA -0.371768
DB01005 Hydroxyurea breast.neoplasms False 1 40 0 NA 0.096956
DB01005 Hydroxyurea hypersensitivity False 1 45 0 NA -0.033644
DB01005 Hydroxyurea adenocarcinoma False 1 32 0 NA 0.027535
DB01005 Hydroxyurea bone.diseases False 1 144 0 NA 0.438465
DB01005 Hydroxyurea insulin.resistance False 1 26 0 NA -0.475002
DB01005 Hydroxyurea motor.neuron.disease False 1 31 0 NA 0.044704
DB01005 Hydroxyurea crohn.disease False 1 71 0 NA 0.222107
DB01005 Hydroxyurea endocrine.system.diseases False 1 291 0 NA 0.711673
DB01005 Hydroxyurea keratosis False 1 21 0 NA -0.342405
DB01005 Hydroxyurea psoriasis True 1 54 0 NA -2.561671
DB01005 Hydroxyurea varicose.veins False 1 20 0 NA -0.505077
DB01005 Hydroxyurea spinal.cord.diseases False 1 59 0 NA 0.279350
DB01005 Hydroxyurea neoplasms False 1 482 0 NA -0.646004
DB01005 Hydroxyurea rheumatic.diseases False 1 59 0 NA 0.125988
DB01005 Hydroxyurea pancreatic.diseases False 1 24 0 NA -0.203597
DB01005 Hydroxyurea myocardial.ischemia False 1 43 0 NA -0.223958
DB01005 Hydroxyurea autoimmune.diseases False 1 243 0 NA -1.309525
DB01005 Hydroxyurea kidney.neoplasms False 1 20 0 NA -0.289683
DB01005 Hydroxyurea arthritis False 1 76 0 NA 0.269882
DB01005 Hydroxyurea leukemia False 1 117 0 NA 0.505701
DB01005 Hydroxyurea hyperinsulinism False 1 26 0 NA -0.439893
DB01005 Hydroxyurea diabetes.mellitus.type.2 False 1 72 0 NA 0.108306
DB01005 Hydroxyurea arteriosclerosis False 1 38 0 NA -0.226003
DB01005 Hydroxyurea gastroenteritis False 1 122 0 NA 0.384876
DB01005 Hydroxyurea liver.cirrhosis False 1 24 0 NA -0.193767
DB01005 Hydroxyurea parkinson.disease False 1 30 0 NA -0.159034
DB01005 Hydroxyurea lupus.erythematosus.systemic False 1 75 0 NA -2.334557
DB01005 Hydroxyurea anemia.hemolytic False 1 29 0 NA -0.239568
DB01005 Hydroxyurea lymphoma False 1 24 0 NA -0.037410
DB01005 Hydroxyurea colitis.ulcerative False 1 55 0 NA -0.008353
DB01005 Hydroxyurea malabsorption.syndromes False 1 34 0 NA -0.255125
DB01005 Hydroxyurea colitis False 1 55 0 NA 0.014496
DB01005 Hydroxyurea anemia False 1 58 0 NA 0.347160
DB01005 Hydroxyurea sarcoma False 1 25 0 NA -0.102745
DB01005 Hydroxyurea multiple.sclerosis False 1 69 0 NA -2.387910
DB01005 Hydroxyurea coronary.disease False 1 37 0 NA -0.265311
DB01005 Hydroxyurea lymphoma.non.hodgkin False 1 22 0 NA -0.031828
DB01005 Hydroxyurea hematologic.diseases False 1 188 0 NA 0.692697
DB01005 Hydroxyurea skin.diseases False 1 278 0 NA -1.049911
DB01005 Hydroxyurea blood.coagulation.disorders False 1 40 0 NA -0.089253
DB01005 Hydroxyurea cardiovascular.diseases False 1 330 0 NA -1.018434
DB01005 Hydroxyurea amyotrophic.lateral.sclerosis False 1 21 0 NA -0.160389
DB01005 Hydroxyurea cardiomyopathy.dilated False 1 29 0 NA -0.169357
DB01005 Hydroxyurea lung.diseases False 1 71 0 NA 0.276823
DB01005 Hydroxyurea bacterial.infections False 1 26 0 NA -0.281395
DB01005 Hydroxyurea diabetes.mellitus.type.1 False 1 82 0 NA 0.197362
DB01005 Hydroxyurea arthritis.rheumatoid False 1 42 0 NA 0.031967
DB01005 Hydroxyurea liver.cirrhosis.biliary False 1 23 0 NA -0.141581
DB01005 Hydroxyurea coronary.artery.disease False 1 31 0 NA -0.342469
DB01005 Hydroxyurea leukemia.lymphoid False 1 66 0 NA 0.354220
DB01005 Hydroxyurea arterial.occlusive.diseases False 1 44 0 NA -0.112834
DB01005 Hydroxyurea heart.diseases False 1 167 0 NA 0.495158
DB00571 Propranolol bone.diseases.metabolic False 5 27 0 NA -0.414373
DB00571 Propranolol colorectal.neoplasms False 5 42 0 0.0 -0.891146
DB00571 Propranolol eye.diseases False 5 231 0 NA 1.125775
DB00571 Propranolol collagen.diseases False 5 25 0 NA 1.349500
DB00571 Propranolol leukemia.myeloid.acute False 5 43 0 0.0924853561892 0.190892
DB00571 Propranolol kidney.diseases False 5 144 0 NA 1.530806
DB00571 Propranolol epilepsy False 5 25 0 0.0556761995004 -0.636013
DB00571 Propranolol joint.diseases False 5 79 0 NA 1.251316
DB00571 Propranolol vascular.diseases False 5 181 0 NA 1.116225
DB00571 Propranolol neuroendocrine.tumors False 5 24 0 NA 0.208160
DB00571 Propranolol parkinsonian.disorders False 5 31 0 NA 1.055722
DB00571 Propranolol hypopigmentation False 5 22 0 NA 0.847339
DB00571 Propranolol intestinal.neoplasms False 5 42 0 NA -0.967067
DB00571 Propranolol thyroid.diseases False 5 30 0 NA -0.087234
DB00571 Propranolol diabetes.mellitus False 5 162 0 NA -1.295444
DB00571 Propranolol dementia False 5 42 0 NA 0.774377
DB00571 Propranolol mycobacterium.infections False 5 22 0 NA -0.246424
DB00571 Propranolol arrhythmias.cardiac True 5 30 0 NA -0.487344
DB00571 Propranolol prostatic.neoplasms False 5 61 0 -0.00779696786976 1.767738
DB00571 Propranolol head.and.neck.neoplasms False 5 35 0 NA 1.733176
DB00571 Propranolol inflammatory.bowel.diseases False 5 119 0 -0.0627752175037 0.512012
DB00571 Propranolol gastrointestinal.neoplasms False 5 72 0 NA -1.352710
DB00571 Propranolol asthma False 5 36 0 0.0 0.192941
DB00571 Propranolol alzheimer.disease False 5 29 0 -0.104246059092 0.241617
DB00571 Propranolol metabolism.inborn.errors False 5 289 0 NA 0.310347
DB00571 Propranolol macular.degeneration False 5 44 0 NA 0.728245
DB00571 Propranolol breast.neoplasms False 5 40 0 0.0 -0.145492
DB00571 Propranolol hypersensitivity False 5 45 0 NA 0.381516
DB00571 Propranolol adenocarcinoma False 5 32 0 NA 0.683505
DB00571 Propranolol bone.diseases False 5 144 0 NA -1.013510
DB00571 Propranolol insulin.resistance False 5 26 0 NA -0.520535
DB00571 Propranolol motor.neuron.disease False 5 31 0 NA 0.543757
DB00571 Propranolol crohn.disease False 5 71 0 NA 0.076053
DB00571 Propranolol endocrine.system.diseases False 5 291 0 NA -1.146435
DB00571 Propranolol keratosis False 5 21 0 NA 0.639265
DB00571 Propranolol psoriasis False 5 54 0 -0.0576279179947 -0.149060
DB00571 Propranolol varicose.veins False 5 20 0 NA 0.124441
DB00571 Propranolol spinal.cord.diseases False 5 59 0 NA 0.152467
DB00571 Propranolol neoplasms False 5 482 0 NA -0.084167
DB00571 Propranolol rheumatic.diseases False 5 59 0 NA 1.015748
DB00571 Propranolol pancreatic.diseases False 5 24 0 NA 0.059326
DB00571 Propranolol myocardial.ischemia False 5 43 0 NA 0.999913
DB00571 Propranolol autoimmune.diseases False 5 243 0 NA 1.427339
DB00571 Propranolol kidney.neoplasms False 5 20 0 NA -0.012655
DB00571 Propranolol arthritis False 5 76 0 NA 1.191590
DB00571 Propranolol leukemia False 5 117 0 NA 1.037682
